SalesKey,OrderDate,CustomerKey,TerritoryRegion,OrderNumber,LineNumber,Quantity,Price
485,2022-03-24,17192,United Kingdom,SO66945,2,1.0000,21.9800
214,2022-03-24,17192,United Kingdom,SO66945,3,1.0000,34.9900
359,2022-03-24,13845,United Kingdom,SO66952,1,1.0000,2294.9900
214,2022-03-24,13845,United Kingdom,SO66952,2,1.0000,34.9900
225,2022-03-24,13845,United Kingdom,SO66952,3,1.0000,8.9900
376,2022-03-24,25775,United Kingdom,SO66954,1,1.0000,2443.3500
484,2022-03-24,25775,United Kingdom,SO66954,2,1.0000,7.9500
528,2022-03-24,16935,United Kingdom,SO66974,1,1.0000,4.9900
217,2022-03-24,16935,United Kingdom,SO66974,2,1.0000,34.9900
536,2022-03-24,23638,United Kingdom,SO66976,1,1.0000,29.9900
535,2022-03-24,21512,United Kingdom,SO66977,1,1.0000,24.9900
541,2022-03-24,12596,United Kingdom,SO66979,1,1.0000,28.9900
530,2022-03-24,12596,United Kingdom,SO66979,2,1.0000,4.9900
222,2022-03-24,12596,United Kingdom,SO66979,3,1.0000,34.9900
477,2022-03-24,22530,United Kingdom,SO66980,1,1.0000,4.9900
529,2022-03-24,26900,United Kingdom,SO66981,1,1.0000,3.9900
225,2022-03-24,26900,United Kingdom,SO66981,2,1.0000,8.9900
214,2022-03-24,26900,United Kingdom,SO66981,3,1.0000,34.9900
530,2022-03-24,15461,United Kingdom,SO66985,1,1.0000,4.9900
225,2022-03-24,12603,United Kingdom,SO66990,1,1.0000,8.9900
225,2022-03-24,15440,United Kingdom,SO66999,1,1.0000,8.9900
565,2022-03-24,15440,United Kingdom,SO66999,2,1.0000,742.3500
563,2022-03-24,16823,United Kingdom,SO67014,1,1.0000,2384.0700
541,2022-03-24,16823,United Kingdom,SO67014,2,1.0000,28.9900
530,2022-03-24,16823,United Kingdom,SO67014,3,1.0000,4.9900
487,2022-03-24,16823,United Kingdom,SO67014,4,1.0000,54.9900
374,2022-03-25,20167,United Kingdom,SO67026,1,1.0000,2443.3500
528,2022-03-25,16934,United Kingdom,SO67048,1,1.0000,4.9900
485,2022-03-25,16934,United Kingdom,SO67048,2,1.0000,21.9800
529,2022-03-25,27804,United Kingdom,SO67052,1,1.0000,3.9900
237,2022-03-25,27804,United Kingdom,SO67052,2,1.0000,49.9900
225,2022-03-25,13262,United Kingdom,SO67060,1,1.0000,8.9900
234,2022-03-25,12566,United Kingdom,SO67062,1,1.0000,49.9900
225,2022-03-25,12566,United Kingdom,SO67062,2,1.0000,8.9900
225,2022-03-25,12503,United Kingdom,SO67063,1,1.0000,8.9900
234,2022-03-25,12503,United Kingdom,SO67063,2,1.0000,49.9900
578,2022-03-25,12608,United Kingdom,SO67071,1,1.0000,1214.8500
477,2022-03-25,12608,United Kingdom,SO67071,2,1.0000,4.9900
479,2022-03-25,12608,United Kingdom,SO67071,3,1.0000,8.9900
214,2022-03-25,12608,United Kingdom,SO67071,4,1.0000,34.9900
363,2022-03-26,18158,United Kingdom,SO67090,1,1.0000,2294.9900
596,2022-03-26,17981,United Kingdom,SO67091,1,1.0000,539.9900
477,2022-03-26,11355,United Kingdom,SO67112,1,1.0000,4.9900
479,2022-03-26,11355,United Kingdom,SO67112,2,1.0000,8.9900
536,2022-03-26,20900,United Kingdom,SO67113,1,1.0000,29.9900
528,2022-03-26,20900,United Kingdom,SO67113,2,1.0000,4.9900
225,2022-03-26,20900,United Kingdom,SO67113,3,1.0000,8.9900
214,2022-03-26,20900,United Kingdom,SO67113,4,1.0000,34.9900
538,2022-03-26,11474,United Kingdom,SO67115,1,1.0000,21.4900
529,2022-03-26,11474,United Kingdom,SO67115,2,1.0000,3.9900
465,2022-03-26,11474,United Kingdom,SO67115,3,1.0000,24.4900
528,2022-03-26,24545,United Kingdom,SO67117,1,1.0000,4.9900
536,2022-03-26,24545,United Kingdom,SO67117,2,1.0000,29.9900
214,2022-03-26,24545,United Kingdom,SO67117,3,1.0000,34.9900
541,2022-03-26,14986,United Kingdom,SO67121,1,1.0000,28.9900
530,2022-03-26,14986,United Kingdom,SO67121,2,1.0000,4.9900
217,2022-03-26,14986,United Kingdom,SO67121,3,1.0000,34.9900
231,2022-03-26,12329,United Kingdom,SO67126,1,1.0000,49.9900
562,2022-03-26,16598,United Kingdom,SO67129,1,1.0000,2384.0700
482,2022-03-26,16598,United Kingdom,SO67129,2,1.0000,8.9900
390,2022-03-26,24197,United Kingdom,SO67138,1,1.0000,1120.4900
222,2022-03-26,24197,United Kingdom,SO67138,2,1.0000,34.9900
605,2022-03-26,27856,United Kingdom,SO67140,1,1.0000,539.9900
479,2022-03-26,27856,United Kingdom,SO67140,2,1.0000,8.9900
477,2022-03-26,27856,United Kingdom,SO67140,3,1.0000,4.9900
465,2022-03-26,27856,United Kingdom,SO67140,4,1.0000,24.4900
353,2022-03-27,17202,United Kingdom,SO67144,1,1.0000,2319.9900
477,2022-03-27,17202,United Kingdom,SO67144,2,1.0000,4.9900
478,2022-03-27,17202,United Kingdom,SO67144,3,1.0000,9.9900
465,2022-03-27,17202,United Kingdom,SO67144,4,1.0000,24.4900
361,2022-03-27,18141,United Kingdom,SO67156,1,1.0000,2294.9900
485,2022-03-27,18141,United Kingdom,SO67156,2,1.0000,21.9800
488,2022-03-27,18141,United Kingdom,SO67156,3,1.0000,53.9900
528,2022-03-27,20943,United Kingdom,SO67173,1,1.0000,4.9900
536,2022-03-27,20943,United Kingdom,SO67173,2,1.0000,29.9900
480,2022-03-27,20943,United Kingdom,SO67173,3,1.0000,2.2900
529,2022-03-27,27158,United Kingdom,SO67177,1,1.0000,3.9900
480,2022-03-27,27158,United Kingdom,SO67177,2,1.0000,2.2900
478,2022-03-27,14194,United Kingdom,SO67179,1,1.0000,9.9900
477,2022-03-27,14194,United Kingdom,SO67179,2,1.0000,4.9900
214,2022-03-27,14194,United Kingdom,SO67179,3,1.0000,34.9900
228,2022-03-27,14194,United Kingdom,SO67179,4,1.0000,49.9900
361,2022-03-28,18127,United Kingdom,SO67206,1,1.0000,2294.9900
528,2022-03-28,18127,United Kingdom,SO67206,2,1.0000,4.9900
537,2022-03-28,18127,United Kingdom,SO67206,3,1.0000,35.0000
465,2022-03-28,18127,United Kingdom,SO67206,4,1.0000,24.4900
485,2022-03-28,18127,United Kingdom,SO67206,5,1.0000,21.9800
529,2022-03-28,13815,United Kingdom,SO67231,1,1.0000,3.9900
540,2022-03-28,13815,United Kingdom,SO67231,2,1.0000,32.6000
214,2022-03-28,13815,United Kingdom,SO67231,3,1.0000,34.9900
225,2022-03-28,13815,United Kingdom,SO67231,4,1.0000,8.9900
541,2022-03-28,14938,United Kingdom,SO67233,1,1.0000,28.9900
584,2022-03-28,27885,United Kingdom,SO67258,1,1.0000,539.9900
472,2022-03-28,27885,United Kingdom,SO67258,2,1.0000,63.5000
564,2022-03-28,11489,United Kingdom,SO67259,1,1.0000,2384.0700
225,2022-03-28,11489,United Kingdom,SO67259,2,1.0000,8.9900
475,2022-03-29,15922,United Kingdom,SO67374,1,1.0000,69.9900
491,2022-03-29,15922,United Kingdom,SO67374,2,1.0000,53.9900
225,2022-03-29,15922,United Kingdom,SO67374,3,1.0000,8.9900
530,2022-03-29,17110,United Kingdom,SO67377,1,1.0000,4.9900
222,2022-03-29,17110,United Kingdom,SO67377,2,1.0000,34.9900
214,2022-03-29,12326,United Kingdom,SO67383,1,1.0000,34.9900
573,2022-03-29,28734,United Kingdom,SO67412,1,1.0000,2384.0700
214,2022-03-29,28734,United Kingdom,SO67412,2,1.0000,34.9900
361,2022-03-30,14697,United Kingdom,SO67428,1,1.0000,2294.9900
217,2022-03-30,14697,United Kingdom,SO67428,2,1.0000,34.9900
530,2022-03-30,12597,United Kingdom,SO67445,1,1.0000,4.9900
541,2022-03-30,12597,United Kingdom,SO67445,2,1.0000,28.9900
480,2022-03-30,12597,United Kingdom,SO67445,3,1.0000,2.2900
484,2022-03-30,12597,United Kingdom,SO67445,4,1.0000,7.9500
530,2022-03-30,13694,United Kingdom,SO67449,1,1.0000,4.9900
541,2022-03-30,13694,United Kingdom,SO67449,2,1.0000,28.9900
541,2022-03-30,13599,United Kingdom,SO67450,1,1.0000,28.9900
530,2022-03-30,13599,United Kingdom,SO67450,2,1.0000,4.9900
480,2022-03-30,13599,United Kingdom,SO67450,3,1.0000,2.2900
530,2022-03-30,17807,United Kingdom,SO67452,1,1.0000,4.9900
480,2022-03-30,17807,United Kingdom,SO67452,2,1.0000,2.2900
237,2022-03-30,12633,United Kingdom,SO67453,1,1.0000,49.9900
571,2022-03-30,15631,United Kingdom,SO67459,1,1.0000,742.3500
579,2022-03-30,11494,United Kingdom,SO67461,1,1.0000,1214.8500
541,2022-03-30,11494,United Kingdom,SO67461,2,1.0000,28.9900
574,2022-03-30,28742,United Kingdom,SO67476,1,1.0000,2384.0700
214,2022-03-30,28742,United Kingdom,SO67476,2,1.0000,34.9900
225,2022-03-30,28742,United Kingdom,SO67476,3,1.0000,8.9900
535,2022-04-01,17757,United Kingdom,SO67521,1,1.0000,24.9900
528,2022-04-01,17645,United Kingdom,SO67522,1,1.0000,4.9900
485,2022-04-01,19066,United Kingdom,SO67523,1,1.0000,21.9800
225,2022-04-01,19066,United Kingdom,SO67523,2,1.0000,8.9900
491,2022-04-01,19066,United Kingdom,SO67523,3,1.0000,53.9900
535,2022-04-01,17807,United Kingdom,SO67524,1,1.0000,24.9900
528,2022-04-01,17807,United Kingdom,SO67524,2,1.0000,4.9900
214,2022-04-01,17807,United Kingdom,SO67524,3,1.0000,34.9900
225,2022-04-01,17807,United Kingdom,SO67524,4,1.0000,8.9900
478,2022-04-01,13547,United Kingdom,SO67527,1,1.0000,9.9900
477,2022-04-01,13547,United Kingdom,SO67527,2,1.0000,4.9900
222,2022-04-01,13547,United Kingdom,SO67527,3,1.0000,34.9900
536,2022-04-01,23615,United Kingdom,SO67531,1,1.0000,29.9900
480,2022-04-01,23615,United Kingdom,SO67531,2,1.0000,2.2900
538,2022-04-01,12288,United Kingdom,SO67533,1,1.0000,21.4900
473,2022-04-01,12288,United Kingdom,SO67533,2,1.0000,63.5000
529,2022-04-01,12288,United Kingdom,SO67533,3,1.0000,3.9900
538,2022-04-01,19478,United Kingdom,SO67535,1,1.0000,21.4900
480,2022-04-01,19478,United Kingdom,SO67535,2,1.0000,2.2900
478,2022-04-01,11596,United Kingdom,SO67541,1,1.0000,9.9900
477,2022-04-01,11596,United Kingdom,SO67541,2,1.0000,4.9900
214,2022-04-01,11596,United Kingdom,SO67541,3,1.0000,34.9900
566,2022-04-01,12526,United Kingdom,SO67548,1,1.0000,742.3500
477,2022-04-01,12526,United Kingdom,SO67548,2,1.0000,4.9900
479,2022-04-01,12526,United Kingdom,SO67548,3,1.0000,8.9900
222,2022-04-01,12526,United Kingdom,SO67548,4,1.0000,34.9900
225,2022-04-01,12526,United Kingdom,SO67548,5,1.0000,8.9900
234,2022-04-01,12526,United Kingdom,SO67548,6,1.0000,49.9900
361,2022-04-02,14150,United Kingdom,SO67585,1,1.0000,2294.9900
487,2022-04-02,14150,United Kingdom,SO67585,2,1.0000,54.9900
528,2022-04-02,17101,United Kingdom,SO67605,1,1.0000,4.9900
225,2022-04-02,17101,United Kingdom,SO67605,2,1.0000,8.9900
487,2022-04-02,17101,United Kingdom,SO67605,3,1.0000,54.9900
477,2022-04-02,22564,United Kingdom,SO67609,1,1.0000,4.9900
490,2022-04-02,22564,United Kingdom,SO67609,2,1.0000,53.9900
538,2022-04-02,12303,United Kingdom,SO67611,1,1.0000,21.4900
604,2022-04-02,27892,United Kingdom,SO67639,1,1.0000,539.9900
217,2022-04-02,27892,United Kingdom,SO67639,2,1.0000,34.9900
234,2022-04-02,27892,United Kingdom,SO67639,3,1.0000,49.9900
463,2022-04-02,27892,United Kingdom,SO67639,4,1.0000,24.4900
580,2022-04-02,22510,United Kingdom,SO67641,1,1.0000,1700.9900
488,2022-04-02,22510,United Kingdom,SO67641,2,1.0000,53.9900
225,2022-04-02,22510,United Kingdom,SO67641,3,1.0000,8.9900
536,2022-04-03,20849,United Kingdom,SO67671,1,1.0000,29.9900
528,2022-04-03,20849,United Kingdom,SO67671,2,1.0000,4.9900
222,2022-04-03,20849,United Kingdom,SO67671,3,1.0000,34.9900
538,2022-04-03,28448,United Kingdom,SO67676,1,1.0000,21.4900
225,2022-04-03,12598,United Kingdom,SO67681,1,1.0000,8.9900
574,2022-04-03,29357,United Kingdom,SO67695,1,1.0000,2384.0700
479,2022-04-03,29357,United Kingdom,SO67695,2,1.0000,8.9900
477,2022-04-03,29357,United Kingdom,SO67695,3,1.0000,4.9900
361,2022-04-04,14712,United Kingdom,SO67702,1,1.0000,2294.9900
478,2022-04-04,14712,United Kingdom,SO67702,2,1.0000,9.9900
217,2022-04-04,14712,United Kingdom,SO67702,3,1.0000,34.9900
363,2022-04-04,19037,United Kingdom,SO67704,1,1.0000,2294.9900
483,2022-04-04,19037,United Kingdom,SO67704,2,1.0000,120.0000
536,2022-04-04,20881,United Kingdom,SO67724,1,1.0000,29.9900
528,2022-04-04,20881,United Kingdom,SO67724,2,1.0000,4.9900
214,2022-04-04,20881,United Kingdom,SO67724,3,1.0000,34.9900
225,2022-04-04,20881,United Kingdom,SO67724,4,1.0000,8.9900
530,2022-04-04,18165,United Kingdom,SO67727,1,1.0000,4.9900
214,2022-04-04,18165,United Kingdom,SO67727,2,1.0000,34.9900
563,2022-04-04,16829,United Kingdom,SO67741,1,1.0000,2384.0700
481,2022-04-04,16829,United Kingdom,SO67741,2,1.0000,8.9900
584,2022-04-04,27009,United Kingdom,SO67762,1,1.0000,539.9900
217,2022-04-04,27009,United Kingdom,SO67762,2,1.0000,34.9900
588,2022-04-05,16428,United Kingdom,SO67774,1,1.0000,769.4900
536,2022-04-05,16428,United Kingdom,SO67774,2,1.0000,29.9900
528,2022-04-05,16428,United Kingdom,SO67774,3,1.0000,4.9900
217,2022-04-05,16428,United Kingdom,SO67774,4,1.0000,34.9900
590,2022-04-05,17965,United Kingdom,SO67775,1,1.0000,769.4900
228,2022-04-05,17965,United Kingdom,SO67775,2,1.0000,49.9900
359,2022-04-05,14155,United Kingdom,SO67778,1,1.0000,2294.9900
483,2022-04-05,14155,United Kingdom,SO67778,2,1.0000,120.0000
475,2022-04-05,14542,United Kingdom,SO67801,1,1.0000,69.9900
225,2022-04-05,14542,United Kingdom,SO67801,2,1.0000,8.9900
529,2022-04-05,15701,United Kingdom,SO67802,1,1.0000,3.9900
540,2022-04-05,15701,United Kingdom,SO67802,2,1.0000,32.6000
222,2022-04-05,15701,United Kingdom,SO67802,3,1.0000,34.9900
485,2022-04-05,19050,United Kingdom,SO67803,1,1.0000,21.9800
217,2022-04-05,19050,United Kingdom,SO67803,2,1.0000,34.9900
477,2022-04-05,24045,United Kingdom,SO67805,1,1.0000,4.9900
477,2022-04-05,22496,United Kingdom,SO67807,1,1.0000,4.9900
225,2022-04-05,22496,United Kingdom,SO67807,2,1.0000,8.9900
214,2022-04-05,22496,United Kingdom,SO67807,3,1.0000,34.9900
541,2022-04-05,12567,United Kingdom,SO67810,1,1.0000,28.9900
530,2022-04-05,12567,United Kingdom,SO67810,2,1.0000,4.9900
530,2022-04-05,17723,United Kingdom,SO67811,1,1.0000,4.9900
479,2022-04-05,17723,United Kingdom,SO67811,2,1.0000,8.9900
477,2022-04-05,17723,United Kingdom,SO67811,3,1.0000,4.9900
530,2022-04-05,21682,United Kingdom,SO67812,1,1.0000,4.9900
480,2022-04-05,21682,United Kingdom,SO67812,2,1.0000,2.2900
577,2022-04-05,12623,United Kingdom,SO67823,1,1.0000,1214.8500
530,2022-04-05,12623,United Kingdom,SO67823,2,1.0000,4.9900
541,2022-04-05,12623,United Kingdom,SO67823,3,1.0000,28.9900
480,2022-04-05,12623,United Kingdom,SO67823,4,1.0000,2.2900
578,2022-04-05,12874,United Kingdom,SO67824,1,1.0000,1214.8500
384,2022-04-05,25308,United Kingdom,SO67836,1,1.0000,1120.4900
357,2022-04-06,14702,United Kingdom,SO67850,1,1.0000,2319.9900
478,2022-04-06,14702,United Kingdom,SO67850,2,1.0000,9.9900
222,2022-04-06,14702,United Kingdom,SO67850,3,1.0000,34.9900
225,2022-04-06,14702,United Kingdom,SO67850,4,1.0000,8.9900
372,2022-04-06,25796,United Kingdom,SO67851,1,1.0000,2443.3500
540,2022-04-06,25796,United Kingdom,SO67851,2,1.0000,32.6000
528,2022-04-06,20557,United Kingdom,SO67872,1,1.0000,4.9900
535,2022-04-06,20557,United Kingdom,SO67872,2,1.0000,24.9900
222,2022-04-06,20557,United Kingdom,SO67872,3,1.0000,34.9900
529,2022-04-06,15108,United Kingdom,SO67874,1,1.0000,3.9900
540,2022-04-06,15108,United Kingdom,SO67874,2,1.0000,32.6000
217,2022-04-06,15108,United Kingdom,SO67874,3,1.0000,34.9900
231,2022-04-06,15108,United Kingdom,SO67874,4,1.0000,49.9900
535,2022-04-06,20571,United Kingdom,SO67875,1,1.0000,24.9900
530,2022-04-06,15712,United Kingdom,SO67877,1,1.0000,4.9900
479,2022-04-06,15712,United Kingdom,SO67877,2,1.0000,8.9900
477,2022-04-06,15712,United Kingdom,SO67877,3,1.0000,4.9900
363,2022-04-07,14776,United Kingdom,SO67909,1,1.0000,2294.9900
222,2022-04-07,14776,United Kingdom,SO67909,2,1.0000,34.9900
376,2022-04-07,20892,United Kingdom,SO67911,1,1.0000,2443.3500
477,2022-04-07,20892,United Kingdom,SO67911,2,1.0000,4.9900
479,2022-04-07,20892,United Kingdom,SO67911,3,1.0000,8.9900
604,2022-04-07,28370,United Kingdom,SO67956,1,1.0000,539.9900
479,2022-04-07,28370,United Kingdom,SO67956,2,1.0000,8.9900
477,2022-04-07,28370,United Kingdom,SO67956,3,1.0000,4.9900
222,2022-04-07,28370,United Kingdom,SO67956,4,1.0000,34.9900
234,2022-04-07,28370,United Kingdom,SO67956,5,1.0000,49.9900
361,2022-04-08,14165,United Kingdom,SO67976,1,1.0000,2294.9900
537,2022-04-08,14165,United Kingdom,SO67976,2,1.0000,35.0000
480,2022-04-08,14165,United Kingdom,SO67976,3,1.0000,2.2900
535,2022-04-08,17702,United Kingdom,SO67992,1,1.0000,24.9900
480,2022-04-08,17702,United Kingdom,SO67992,2,1.0000,2.2900
536,2022-04-08,14864,United Kingdom,SO67995,1,1.0000,29.9900
528,2022-04-08,14864,United Kingdom,SO67995,2,1.0000,4.9900
214,2022-04-08,14864,United Kingdom,SO67995,3,1.0000,34.9900
529,2022-04-08,27151,United Kingdom,SO67997,1,1.0000,3.9900
480,2022-04-08,27151,United Kingdom,SO67997,2,1.0000,2.2900
538,2022-04-08,29444,United Kingdom,SO67999,1,1.0000,21.4900
529,2022-04-08,29444,United Kingdom,SO67999,2,1.0000,3.9900
566,2022-04-08,12619,United Kingdom,SO68007,1,1.0000,742.3500
541,2022-04-08,12619,United Kingdom,SO68007,2,1.0000,28.9900
530,2022-04-08,12619,United Kingdom,SO68007,3,1.0000,4.9900
487,2022-04-08,12619,United Kingdom,SO68007,4,1.0000,54.9900
382,2022-04-08,24697,United Kingdom,SO68024,1,1.0000,1120.4900
228,2022-04-08,24697,United Kingdom,SO68024,2,1.0000,49.9900
384,2022-04-08,25454,United Kingdom,SO68025,1,1.0000,1120.4900
217,2022-04-08,25454,United Kingdom,SO68025,2,1.0000,34.9900
384,2022-04-08,24115,United Kingdom,SO68026,1,1.0000,1120.4900
225,2022-04-08,24115,United Kingdom,SO68026,2,1.0000,8.9900
217,2022-04-08,24115,United Kingdom,SO68026,3,1.0000,34.9900
575,2022-04-08,11603,United Kingdom,SO68028,1,1.0000,2384.0700
479,2022-04-08,11603,United Kingdom,SO68028,2,1.0000,8.9900
477,2022-04-08,11603,United Kingdom,SO68028,3,1.0000,4.9900
535,2022-04-09,17763,United Kingdom,SO68052,1,1.0000,24.9900
489,2022-04-09,12134,United Kingdom,SO68053,1,1.0000,53.9900
225,2022-04-09,12134,United Kingdom,SO68053,2,1.0000,8.9900
477,2022-04-09,23945,United Kingdom,SO68055,1,1.0000,4.9900
538,2022-04-09,12476,United Kingdom,SO68057,1,1.0000,21.4900
480,2022-04-09,12476,United Kingdom,SO68057,2,1.0000,2.2900
225,2022-04-09,12664,United Kingdom,SO68060,1,1.0000,8.9900
587,2022-04-10,16410,United Kingdom,SO68096,1,1.0000,769.4900
485,2022-04-10,16410,United Kingdom,SO68096,2,1.0000,21.9800
484,2022-04-10,16410,United Kingdom,SO68096,3,1.0000,7.9500
353,2022-04-10,19036,United Kingdom,SO68099,1,1.0000,2319.9900
594,2022-04-10,17990,United Kingdom,SO68101,1,1.0000,564.9900
485,2022-04-10,17990,United Kingdom,SO68101,2,1.0000,21.9800
478,2022-04-10,17990,United Kingdom,SO68101,3,1.0000,9.9900
528,2022-04-10,16325,United Kingdom,SO68120,1,1.0000,4.9900
473,2022-04-10,26906,United Kingdom,SO68123,1,1.0000,63.5000
529,2022-04-10,26906,United Kingdom,SO68123,2,1.0000,3.9900
541,2022-04-10,13604,United Kingdom,SO68126,1,1.0000,28.9900
530,2022-04-10,13604,United Kingdom,SO68126,2,1.0000,4.9900
479,2022-04-10,13604,United Kingdom,SO68126,3,1.0000,8.9900
477,2022-04-10,13604,United Kingdom,SO68126,4,1.0000,4.9900
214,2022-04-10,13604,United Kingdom,SO68126,5,1.0000,34.9900
231,2022-04-10,13604,United Kingdom,SO68126,6,1.0000,49.9900
606,2022-04-10,27909,United Kingdom,SO68146,1,1.0000,539.9900
481,2022-04-10,27909,United Kingdom,SO68146,2,1.0000,8.9900
606,2022-04-10,28367,United Kingdom,SO68147,1,1.0000,539.9900
529,2022-04-10,28367,United Kingdom,SO68147,2,1.0000,3.9900
538,2022-04-10,28367,United Kingdom,SO68147,3,1.0000,21.4900
214,2022-04-10,28367,United Kingdom,SO68147,4,1.0000,34.9900
589,2022-04-11,16417,United Kingdom,SO68159,1,1.0000,769.4900
234,2022-04-11,16417,United Kingdom,SO68159,2,1.0000,49.9900
363,2022-04-11,14770,United Kingdom,SO68160,1,1.0000,2294.9900
222,2022-04-11,14770,United Kingdom,SO68160,2,1.0000,34.9900
593,2022-04-11,19299,United Kingdom,SO68162,1,1.0000,564.9900
485,2022-04-11,19299,United Kingdom,SO68162,2,1.0000,21.9800
529,2022-04-11,28426,United Kingdom,SO68181,1,1.0000,3.9900
538,2022-04-11,28426,United Kingdom,SO68181,2,1.0000,21.4900
222,2022-04-11,28426,United Kingdom,SO68181,3,1.0000,34.9900
538,2022-04-11,12293,United Kingdom,SO68182,1,1.0000,21.4900
480,2022-04-11,12293,United Kingdom,SO68182,2,1.0000,2.2900
237,2022-04-11,12513,United Kingdom,SO68185,1,1.0000,49.9900
225,2022-04-11,12513,United Kingdom,SO68185,2,1.0000,8.9900
567,2022-04-11,15632,United Kingdom,SO68189,1,1.0000,742.3500
214,2022-04-11,15632,United Kingdom,SO68189,2,1.0000,34.9900
567,2022-04-11,15638,United Kingdom,SO68190,1,1.0000,742.3500
222,2022-04-11,15638,United Kingdom,SO68190,2,1.0000,34.9900
605,2022-04-11,28371,United Kingdom,SO68196,1,1.0000,539.9900
583,2022-04-11,22460,United Kingdom,SO68198,1,1.0000,1700.9900
234,2022-04-11,22460,United Kingdom,SO68198,2,1.0000,49.9900
590,2022-04-12,16420,United Kingdom,SO68202,1,1.0000,769.4900
484,2022-04-12,16420,United Kingdom,SO68202,2,1.0000,7.9500
357,2022-04-12,19031,United Kingdom,SO68204,1,1.0000,2319.9900
214,2022-04-12,19031,United Kingdom,SO68204,2,1.0000,34.9900
374,2022-04-12,25798,United Kingdom,SO68205,1,1.0000,2443.3500
479,2022-04-12,25798,United Kingdom,SO68205,2,1.0000,8.9900
539,2022-04-12,21829,United Kingdom,SO68229,1,1.0000,24.9900
529,2022-04-12,21829,United Kingdom,SO68229,2,1.0000,3.9900
217,2022-04-12,21829,United Kingdom,SO68229,3,1.0000,34.9900
541,2022-04-12,12310,United Kingdom,SO68233,1,1.0000,28.9900
530,2022-04-12,12310,United Kingdom,SO68233,2,1.0000,4.9900
217,2022-04-12,12310,United Kingdom,SO68233,3,1.0000,34.9900
388,2022-04-12,24112,United Kingdom,SO68263,1,1.0000,1120.4900
214,2022-04-12,24112,United Kingdom,SO68263,2,1.0000,34.9900
584,2022-04-12,28366,United Kingdom,SO68264,1,1.0000,539.9900
479,2022-04-12,28366,United Kingdom,SO68264,2,1.0000,8.9900
477,2022-04-12,28366,United Kingdom,SO68264,3,1.0000,4.9900
463,2022-04-12,28366,United Kingdom,SO68264,4,1.0000,24.4900
359,2022-04-13,14159,United Kingdom,SO68281,1,1.0000,2294.9900
485,2022-04-13,14159,United Kingdom,SO68281,2,1.0000,21.9800
214,2022-04-13,14159,United Kingdom,SO68281,3,1.0000,34.9900
599,2022-04-13,19193,United Kingdom,SO68283,1,1.0000,539.9900
478,2022-04-13,19193,United Kingdom,SO68283,2,1.0000,9.9900
477,2022-04-13,19193,United Kingdom,SO68283,3,1.0000,4.9900
488,2022-04-13,19193,United Kingdom,SO68283,4,1.0000,53.9900
529,2022-04-13,28883,United Kingdom,SO68310,1,1.0000,3.9900
217,2022-04-13,28883,United Kingdom,SO68310,2,1.0000,34.9900
541,2022-04-13,12590,United Kingdom,SO68313,1,1.0000,28.9900
530,2022-04-13,12590,United Kingdom,SO68313,2,1.0000,4.9900
463,2022-04-13,12590,United Kingdom,SO68313,3,1.0000,24.4900
530,2022-04-13,15057,United Kingdom,SO68314,1,1.0000,4.9900
222,2022-04-13,15057,United Kingdom,SO68314,2,1.0000,34.9900
528,2022-04-14,16467,United Kingdom,SO68367,1,1.0000,4.9900
477,2022-04-14,24144,United Kingdom,SO68371,1,1.0000,4.9900
217,2022-04-14,24144,United Kingdom,SO68371,2,1.0000,34.9900
573,2022-04-14,17182,United Kingdom,SO68395,1,1.0000,2384.0700
217,2022-04-14,17182,United Kingdom,SO68395,2,1.0000,34.9900
581,2022-04-14,22520,United Kingdom,SO68398,1,1.0000,1700.9900
231,2022-04-14,22520,United Kingdom,SO68398,2,1.0000,49.9900
465,2022-04-14,22520,United Kingdom,SO68398,3,1.0000,24.4900
580,2022-04-14,22461,United Kingdom,SO68399,1,1.0000,1700.9900
488,2022-04-14,22461,United Kingdom,SO68399,2,1.0000,53.9900
361,2022-04-15,14700,United Kingdom,SO68407,1,1.0000,2294.9900
485,2022-04-15,14700,United Kingdom,SO68407,2,1.0000,21.9800
482,2022-04-15,14700,United Kingdom,SO68407,3,1.0000,8.9900
597,2022-04-15,18633,United Kingdom,SO68410,1,1.0000,539.9900
485,2022-04-15,18633,United Kingdom,SO68410,2,1.0000,21.9800
478,2022-04-15,18633,United Kingdom,SO68410,3,1.0000,9.9900
477,2022-04-15,18633,United Kingdom,SO68410,4,1.0000,4.9900
214,2022-04-15,18633,United Kingdom,SO68410,5,1.0000,34.9900
539,2022-04-15,19187,United Kingdom,SO68429,1,1.0000,24.9900
480,2022-04-15,19187,United Kingdom,SO68429,2,1.0000,2.2900
483,2022-04-15,19187,United Kingdom,SO68429,3,1.0000,120.0000
465,2022-04-15,11376,United Kingdom,SO68430,1,1.0000,24.4900
489,2022-04-15,11376,United Kingdom,SO68430,2,1.0000,53.9900
529,2022-04-15,15102,United Kingdom,SO68431,1,1.0000,3.9900
540,2022-04-15,15102,United Kingdom,SO68431,2,1.0000,32.6000
465,2022-04-15,15102,United Kingdom,SO68431,3,1.0000,24.4900
477,2022-04-15,24132,United Kingdom,SO68434,1,1.0000,4.9900
386,2022-04-15,24211,United Kingdom,SO68462,1,1.0000,1120.4900
237,2022-04-15,24211,United Kingdom,SO68462,2,1.0000,49.9900
376,2022-04-16,20170,United Kingdom,SO68479,1,1.0000,2443.3500
